asset_type,type_descr,dedication,orientatio,plaque,manufactur,plaque_spo,finish_typ,asset_clas,asset_cd,location_d,steward,maintained,maint_info,life_cycle
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,DRG544,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,POWDER COATED,,BNK853,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,MRS MARGARWET APPERLEY,SE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,HIL056,RILEY PARK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
3.000000000000000,MEMORIAL BENCH,GEORGE AND ANNA FOX,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,STA506,TORONTO CR NW-X FRM 2564 TORONTO CR NW,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,LACQUERED WOOD,ACR 2,EAU120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,DRG552,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,DECORATIVE MATERIAL,,PAN102,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,DECORATIVE MATERIAL,,BLN008,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,NATURAL WOOD,,CRA034,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,DDG724,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,METAL,WAL043,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,POWDER COATED,,TUS701,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,LACQUERED WOOD,2018/01/22: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG,WES099,,CALGARY PARKS,CALGARY PARKS,CONCRETE SEATING WALL,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,EDG054,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,UND002,,CALGARY PARKS SHARED,OPTIONAL AMENITIES AGREEMENT,OAA EXPIRES 2028/02/01 SEE REPOSITORY R:\AGREEMENTS\OPTIONAL_AMENITY_AGREEMENTS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,NATURAL WOOD,,HID800,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,PAN958,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,JEAN-PAUL GUILLEMIN,N,PRESENT,,,LACQUERED WOOD,,GPK056,S GLENMORE PRK-ON LOWER PATH JUST W OF GLENMORE LANDNG.,CALGARY PARKS,CALGARY PARKS,REFURBISHED,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 2,EAU120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,ABP799,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,ALEX,S,PRESENT,,PARKS FOUNDATION,COMPOSITE WITHOUT FINISH,,SIL251,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 3,WLD050,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,POWDER COATED,,SOM651,,CALGARY PARKS,CALGARY PARKS,2019/10/31: CHANGED FROM CLASS A TO CLASS B; MAINTENANCE AGREEMENT ENDED 2019/10/31 AS PER J MERRIMAN,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,DNC100,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,2017/11/15: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT,NGM542,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,"XX ACR 3 
GRAFFITI ON TABLE & SEAT",TAR001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,TO BE IDENTIFIED,ACR 2. METAL FINISH,CHN008,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,LACQUERED WOOD,,PAN090,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,SCE276,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,ALT702,,CALGARY PARKS,CALGARY PARKS,"2021/06/07: NO BACK, WOOD SEAT",ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,SCE383,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,FRANCES RODGERS,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK120,N GLENMORE PRK-WEASLEHEAD - 66 AVE & 37 ST SW,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; 2022/09/28: SEE R:\AGREEMENTS\MISC_AGREEMENTS\GPK120_WEASELHEAD\6615 37 ST SW_PARKING_LOT_&_OTHER_ASSETS FOR EXPLANATION AS TO WHY WE HAVE PROPERTY OUTSIDE THE CITY LIMITS ON TSUU T'INA LAND,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PLASTICIZED,,DAL092,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,SHG920,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,DEDICATED TO.....,N,PRESENT,,,,,HIL495,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,MCK587,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,LACQUERED WOOD,ACR 3,ALT701,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,SIL265,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,,EPK300,,CALGARY PARKS,CALGARY PARKS,POURED CEMENT DECORATIVE SEATING,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,DIS100,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,NATURAL WOOD,ACR 3,SIL245,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,EVE802,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,GAG557,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,WLD050,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,TUS652,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 2,EAU120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,OUELLETTE,NE,PRESENT,,,LACQUERED WOOD,,ING999,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,WAL043,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,GPK056,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,POWDER COATED,,CNS018,,CALGARY PARKS,DEVELOPER CONSTRUCTION,"COLOUR: FLAMBE ORANGE, MINGLE BACKLESS 4 SEAT",INSTALLED
5.000000000000000,PARKS BENCH,,E,NOT APPLICABLE,,,PAINTED,2015_ACR 3 SEAT PAINTED BACK NATURAL AND NEW,WBN323,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,JOEL ANTHONY ZUKOWSKI,E,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,SIL245,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,BDO456,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PLASTICIZED,XX ACR 2,EVN273,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,RIVERSTONE MINING,,BOULDER,,CNS005,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,SIG745,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,JERRY ERBER,W,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,GPK056,S GLENMORE PATHWAYS,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PLASTICIZED,METAL,HAM946,,CALGARY PARKS SHARED,OPTIONAL AMENITIES AGREEMENT,OAA EXPIRES 2026/03/01-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,COMPOSITE WITHOUT FINISH,,RIC637,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,WHL493,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,BUSTER AND MURIEL STEWART,SW,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,PLAQUE REPLACED 07/07/2015,GPK120,N GLENMORE PRK-INTERIOR,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
3.000000000000000,MEMORIAL BENCH,JIM HORNE WONG & MAY FONG WONG,SW,PRESENT,,NOT PARKS FOUNDATION - INVESTIGATE,PLASTICIZED,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,CHN113,SIEN LOK PARK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,BOULDER,,LEG021,,CALGARY PARKS,CALGARY PARKS,EMBEDDED WITHIN ASPHALT SURFACE,ACTIVE
5.000000000000000,PARKS BENCH,,E,NOT APPLICABLE,,,PAINTED,,BNF327,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PLASTICIZED,,EVN271,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,ING037,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PLASTICIZED,,BLN008,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PLASTICIZED,XX ACR 2,CPF882,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PLASTICIZED,METAL,HAM955,,CALGARY PARKS SHARED,OPTIONAL AMENITIES AGREEMENT,OAA EXPIRES 2026/01/01-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 3,ALT701,,CALGARY PARKS,CALGARY PARKS,DOUBLE TABLE,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,,,LPK001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,POWDER COATED,,SGH008,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PLASTICIZED,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,ASP514,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,VAR125,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,,,HID527,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,POWDER COATED,,CUR003,,CALGARY PARKS,CALGARY PARKS,,INSTALLED
3.000000000000000,MEMORIAL BENCH,THIS PLAYGROUND PROUDLY SUPPORTED BY,E,PRESENT,,,LACQUERED WOOD,,KIL874,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,LACQUERED WOOD,,WSP028,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PLASTICIZED,,EAG021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,DR PREM CHANDRA CONSUL,NE,PRESENT,,,LACQUERED WOOD,,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PLASTICIZED,,HOU484,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,,E,,,,PAINTED,,QPK065,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,"PARKS FOUNDATION CALGARY, CITY OF CALGARY PARKS, MILLICAN OGDEN COMMUNITY ASSOCIATION, IMPERIAL OIL, ALTALINK",W,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,"XX ACR 3 
GRAFFITI",OGD806,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,POWDER COATED,,EVN260,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,METAL,CIT425,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,COMOSITE WITHOUT FINISH,ACR 3,BOW214,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 3,EPK300,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,MARCEL THERIAULT,N,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,ING999,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,,DNC070,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,NATURAL WOOD,,GAW632,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,COMPOSITE WITHOUT FINISH,2018/08/16:  NO FAC RECIEVED; D MARTER & M WONG AGREED TO USE THE WARRENTY ENDS DATE ON THE CCC; 2017/10/17: SPRAY POOL PROJECT LEAD T CROOK & J JONES,WES099,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,KIL873,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,,,SET013,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,SIG744,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,TEDDY VON MUEHLDORFER,N,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,LKV506,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; REFURBISHED,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,09Q787,,CALGARY PARKS,CALGARY PARKS,COFLEX PROJECT,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,AUB205,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,NATURAL WOOD,,OSH899,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,GPK704,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,MAC732,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,URBANSCAPE,,PAINTED,XX ACR 2,SGH003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,SPH015,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,HUN586,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,PREFABRICATED CONCRETE,CAR001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,POWDER COATED,,BNF322,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,MIS006,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,PAT997,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,2018/08/16:  NO FAC RECIEVED; D MARTER & M WONG AGREED TO USE THE WARRENTY ENDS DATE ON THE CCC; 2017/10/17: SPRAY POOL PROJECT LEAD T CROOK & J JONES,WES099,,CALGARY PARKS,CALGARY PARKS,CONCRETE SEATING WALL,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,ACR 3 FL ACR 3 ONE BOARD REPLACED WITH WOOD NOT PLASTIC,ING028,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,SIL259,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PLASTICIZED,,HIL490,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,POWDER COATED,XX ACR 2,PAN103,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,SHN406,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,,W,,,,LACQUERED WOOD,,BRT346,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,HOU543,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,STR803,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,KENTLAND,,RECYCLED PLASTIC / COMPOSITE,,LEG048,,CALGARY PARKS,DEVELOPER CONSTRUCTION,"7' LENGTH, WITHOUT BACK, WITHOUT ARMS, FAUX WOOD",INSTALLED
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,MIS006,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,,SW,,,,LEANING RAIL,,CSC001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,,SOW216,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,MRT306,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,LANDSCAPE FORMS,,,,CNS002,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,ADJUST SPATIAL WHEN DAS IS AVAILABLE,12B001,,CALGARY PARKS,CALGARY PARKS,HORIZONTAL LOGS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,FL ACR 3,ING037,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,MPK538,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,WES099,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 3,WLD050,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,,,01K002,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED
3.000000000000000,MEMORIAL BENCH,BETTY,N,PRESENT,,OTHER,NATURAL WOOD,BENCH MATERIAL UNKOWN,EPK260,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,WGT764,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,NATURAL WOOD,,SHN622,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
