site_name,Park_Type,Shape_Length,Shape_Area
COPPERFIELD GREENWAY,REGIONAL PARK,5039.518402546961624,14499.815186462867132
,SUBNEIGHBOURHOOD PARK,292.809705039606058,5284.664058939154529
,SUBNEIGHBOURHOOD PARK,327.376497764037083,2936.601133670146737
,SUBNEIGHBOURHOOD PARK,464.071133683686867,11239.326694248911735
,COMMUNITY PARK,2312.351033043807547,56346.797815167854424
,SUBNEIGHBOURHOOD PARK,1874.004463542893973,15543.422902063068250
,SUBNEIGHBOURHOOD PARK,512.753210795455175,8741.715069448207942
,SUBNEIGHBOURHOOD PARK,235.574669614659996,2839.802960189612349
,SUBNEIGHBOURHOOD PARK,797.781833174944836,8878.665391491749688
,SUBNEIGHBOURHOOD PARK,530.885274048092356,19037.324452701923292
CROWFOOT DEPOT,PARKS DEPOT,330.696412121189269,5668.029886059979617
EAST SHEPARD GREENWAY,REGIONAL PARK,5803.266693097351890,106850.762282856361708
,COMMUNITY PARK,1023.851370521148624,69026.140395715105115
,SUBNEIGHBOURHOOD PARK,229.063376603262583,1871.370517808075419
MAHOGANY GREENWAY,REGIONAL PARK,5624.960536813689032,16847.217012021395931
EAST SHEPARD GREENWAY,REGIONAL PARK,963.820830610081089,1649.321392989577816
12B GREENWAY,REGIONAL PARK,1020.835495696620796,2014.868435737025720
,SUBNEIGHBOURHOOD PARK,156.102302444591515,676.565687157402635
,LINEAR PARK,462.253767523787701,3607.075803081835147
,SUBNEIGHBOURHOOD PARK,546.532936755818923,7057.543237043878435
RUTLEDGE HANGAR - MUNICIPAL AIRPORT 1920s,SUBNEIGHBOURHOOD PARK,487.653801419307683,13455.948790125215965
,COMMUNITY PARK,1286.260907961600196,90930.655197906948160
,SUBNEIGHBOURHOOD PARK,597.577725411023039,6481.345516010650499
,LINEAR PARK,1788.310581041638898,13836.895506170560111
,LINEAR PARK,1223.329736009246062,9823.586208990569503
,SUBNEIGHBOURHOOD PARK,468.085098665861551,5394.398370958289888
,SUBNEIGHBOURHOOD PARK,226.356861416094404,2423.017507410886537
,SUBNEIGHBOURHOOD PARK,258.117025966703807,2434.345178356600627
,SUBNEIGHBOURHOOD PARK,260.190348408729335,2447.850069896939203
,SUBNEIGHBOURHOOD PARK,357.648413485417450,8661.423680164363759
,SUBNEIGHBOURHOOD PARK,442.836820361464106,10287.086839179046365
,LINEAR PARK,532.612848563736520,4127.038417957059210
,LINEAR PARK,360.874214940401941,1669.463762471375048
,SUBNEIGHBOURHOOD PARK,1248.870827561129090,23815.094732293673587
,SUBNEIGHBOURHOOD PARK,307.394010521534597,5055.123483590100477
,NEIGHBOURHOOD PARK,847.906993698145584,42712.461096833147167
,NEIGHBOURHOOD PARK,835.378460732083568,38436.388135267225152
,NON-PARK,43.113698006232639,115.977541289170503
CALGARY SOCCER CENTRE,ATHLETIC PARK,1470.333823292480020,121982.369632648973493
TYE STREET PARK,SUBNEIGHBOURHOOD PARK,2684.171901796309157,21994.120979904761043
,COMMUNITY PARK,1981.912865204327090,99780.656687463211711
,COMMUNITY PARK,1421.630898900113607,76188.716947369772242
,NON-PARK,135.901608486488584,197.751804055103321
,SUBNEIGHBOURHOOD PARK,333.118780476917834,6021.574344710029436
,SUBNEIGHBOURHOOD PARK,351.163196221232681,5308.665372984690293
,SUBNEIGHBOURHOOD PARK,1213.059117431240338,19817.833807268631062
,SUBNEIGHBOURHOOD PARK,258.857450915654510,4048.468146784136934
,SUBNEIGHBOURHOOD PARK,433.841902708256782,11808.456911858049352
,COMMUNITY PARK,1656.556284649297822,65472.925861528528912
,SUBNEIGHBOURHOOD PARK,225.189564203592283,3145.745709740478560
,SUBNEIGHBOURHOOD PARK,298.483802962077220,4362.475746891567724
,NEIGHBOURHOOD PARK,1238.127994662414039,51115.594894967522123
,SUBNEIGHBOURHOOD PARK,350.845100441494878,7905.233738806135079
CARRINGTON GREENWAY,REGIONAL PARK,4785.222374478500569,23779.127024446868745
LIVINGSTON GREENWAY,REGIONAL PARK,4109.609160424599395,20820.854557256618136
KEYSTONE HILLS GREENWAY,REGIONAL PARK,1873.560500411595967,9877.843098885299696
,NEIGHBOURHOOD PARK,963.920231427179601,48347.917330583899457
,NEIGHBOURHOOD PARK,916.629857895968485,50397.855473192641512
,SUBNEIGHBOURHOOD PARK,191.808699311660263,2374.851885907727137
BUCKMASTER PARK,SUBNEIGHBOURHOOD PARK,818.988161916090462,16113.373608458194212
BLACKFOOT DEPOT,PARKS DEPOT,548.601022000504031,11884.718673578283415
,COMMUNITY PARK,2045.978490247415493,103884.011651760054519
,SUBNEIGHBOURHOOD PARK,227.586284673248599,2619.000366394737284
,SUBNEIGHBOURHOOD PARK,186.489927217260316,2264.619693644991912
,SUBNEIGHBOURHOOD PARK,347.495270747160816,7527.314564894849354
,DISTRICT PARK,2843.396148541318780,117063.443351883383002
,NEIGHBOURHOOD PARK,895.876621764879701,37555.581981904455461
,SUBNEIGHBOURHOOD PARK,269.853224960564432,4746.154009287621193
,SUBNEIGHBOURHOOD PARK,326.341493969471969,6521.276463591047104
,SUBNEIGHBOURHOOD PARK,171.060380133317580,1317.459525965293096
,SUBNEIGHBOURHOOD PARK,223.961581238572705,2874.854476380747201
,SUBNEIGHBOURHOOD PARK,448.415317815910782,4600.953550868835919
,SUBNEIGHBOURHOOD PARK,352.832862095618736,7931.268061717328237
,NEIGHBOURHOOD PARK,915.108467287544158,48893.838317613772233
,COMMUNITY PARK,1974.558951603652304,65367.129552553175017
,SUBNEIGHBOURHOOD PARK,371.937924000674514,5902.132406539597469
,SUBNEIGHBOURHOOD PARK,195.890927707046416,2796.383817259063107
,SUBNEIGHBOURHOOD PARK,281.905457110470707,4188.811574097078847
,NEIGHBOURHOOD PARK,995.132778232710962,44430.085978610295570
,SUBNEIGHBOURHOOD PARK,1048.681923556853008,22801.273988382483367
,SUBNEIGHBOURHOOD PARK,359.099724453893543,8285.590787408627875
,SUBNEIGHBOURHOOD PARK,265.057118375565096,4586.397515053366078
,NEIGHBOURHOOD PARK,1718.625498277952829,41070.826858656393597
,SUBNEIGHBOURHOOD PARK,309.259487435334279,7606.070710448737373
,SUBNEIGHBOURHOOD PARK,285.571831600688085,4530.131946300966774
,SUBNEIGHBOURHOOD PARK,307.821692697874255,5381.287179752771408
,LINEAR PARK,5765.845300203371153,66467.581363767225412
,SUBNEIGHBOURHOOD PARK,972.962142727661217,12486.856331570646944
,SUBNEIGHBOURHOOD PARK,535.570056294364008,13449.224911497010908
,SUBNEIGHBOURHOOD PARK,452.579921978190555,13447.209702573625691
,SUBNEIGHBOURHOOD PARK,187.241404407678715,2160.918553648564284
,SUBNEIGHBOURHOOD PARK,279.071448988184727,4686.956279846841426
,COMMUNITY PARK,1184.587982610871904,77802.568054232440772
,SUBNEIGHBOURHOOD PARK,492.519863878963179,8703.106630731255791
,NEIGHBOURHOOD PARK,2176.592529620109872,48785.369519952488190
,SUBNEIGHBOURHOOD PARK,589.978082589697124,9228.423399527162474
,SUBNEIGHBOURHOOD PARK,542.596499417449195,15130.973499732381242
,NON-PARK,1298.472311226769534,27013.686832097453589
,DISTRICT PARK,5885.934886265838941,515404.376272841414902
,SUBNEIGHBOURHOOD PARK,696.560264956941865,6794.991344638476221
,SUBNEIGHBOURHOOD PARK,221.331789500270446,2502.018682755501231
,SUBNEIGHBOURHOOD PARK,816.317784977921406,8292.098936575606785
,SUBNEIGHBOURHOOD PARK,372.957323152012009,7150.692345784019381
,SUBNEIGHBOURHOOD PARK,933.888544308029850,12678.256400260215742
,SUBNEIGHBOURHOOD PARK,1895.527721623472871,9192.662337339103033
,SUBNEIGHBOURHOOD PARK,327.767641383048556,7060.411067029055630
,SUBNEIGHBOURHOOD PARK,307.004763802364039,6127.807200700127396
,LINEAR PARK,1291.911244946059696,8960.164507030876848
,LINEAR PARK,1644.197353950584329,24013.235730873620923
,SUBNEIGHBOURHOOD PARK,1068.002492516513030,10516.877555917091740
,LINEAR PARK,1707.632490214108884,18057.391724908440665
,LINEAR PARK,1468.037573474287228,12396.811782171051163
,SUBNEIGHBOURHOOD PARK,408.533040404522751,8102.629475594327232
,COMMUNITY PARK,1929.854093546583726,73094.392370532848872
LEWISBURG GREENWAY,REGIONAL PARK,1795.912291961893970,8883.960811801836826
,NEIGHBOURHOOD PARK,921.700164310184960,43075.773468548963137
,SUBNEIGHBOURHOOD PARK,431.627005537306502,5497.321632869377027
,SUBNEIGHBOURHOOD PARK,694.877133728893796,15324.535424331490503
,SUBNEIGHBOURHOOD PARK,291.850336588340951,4187.516907884898501
,SUBNEIGHBOURHOOD PARK,219.403059940988243,2548.260142983249807
,SUBNEIGHBOURHOOD PARK,586.494106687428030,14758.759211776767188
,SUBNEIGHBOURHOOD PARK,416.010142968102002,5754.427128246907159
,SUBNEIGHBOURHOOD PARK,321.609943047913930,4998.793198153586673
,SUBNEIGHBOURHOOD PARK,341.246433271994590,7385.459144220514645
,SUBNEIGHBOURHOOD PARK,412.307743882926957,8481.567080219996569
,SUBNEIGHBOURHOOD PARK,619.693526582203390,6609.971090130067751
,SUBNEIGHBOURHOOD PARK,1871.045901122747182,17958.302290383166110
,SUBNEIGHBOURHOOD PARK,853.618373521822832,8123.740826465930695
,SUBNEIGHBOURHOOD PARK,527.166118004907730,10767.703325232452698
,SUBNEIGHBOURHOOD PARK,266.377418228742499,4786.163608090557318
,SUBNEIGHBOURHOOD PARK,711.921346032438578,11422.684142143187273
,SUBNEIGHBOURHOOD PARK,367.240788373329792,7287.959560689611862
,SUBNEIGHBOURHOOD PARK,363.437600883142636,8563.818936106761612
,SUBNEIGHBOURHOOD PARK,495.582794345966761,4736.004978525271326
,SUBNEIGHBOURHOOD PARK,367.364868285710486,4948.265729912264760
,SUBNEIGHBOURHOOD PARK,112.364925565287663,703.839506139354398
,COMMUNITY PARK,1280.875133478329417,63052.942702046064369
,SUBNEIGHBOURHOOD PARK,1036.640859685582427,9533.966356533959697
,SUBNEIGHBOURHOOD PARK,894.379838609532612,12470.711513515258048
,SUBNEIGHBOURHOOD PARK,432.534388558036369,9143.214137729584763
,SUBNEIGHBOURHOOD PARK,467.185116366721616,5831.904989567727171
PRINCE'S ISLAND PARK DEPOT,PARKS DEPOT,128.632398509615342,952.963634300390822
,SUBNEIGHBOURHOOD PARK,267.332132553087092,3991.766190906959764
,SUBNEIGHBOURHOOD PARK,268.333380139754581,4540.965937377055525
,SUBNEIGHBOURHOOD PARK,907.831652361757051,18033.285310371367814
,SUBNEIGHBOURHOOD PARK,416.551517926308179,4519.985873185661148
,SUBNEIGHBOURHOOD PARK,1361.151649064249341,10838.457164030533022
,SUBNEIGHBOURHOOD PARK,390.340695344547441,9172.271379538320616
,SUBNEIGHBOURHOOD PARK,593.612900373587991,20275.426363083221077
,SUBNEIGHBOURHOOD PARK,946.104178918603907,13964.169461269355452
,LINEAR PARK,876.399949795393582,6359.580301667044296
,SUBNEIGHBOURHOOD PARK,1023.700522825641201,15740.374005178548032
,COMMUNITY PARK,1602.644775498833042,65282.397755204561690
,SUBNEIGHBOURHOOD PARK,531.551755004478991,4039.675659269950756
,SUBNEIGHBOURHOOD PARK,656.203406593920590,8874.465709229280037
,COMMUNITY PARK,2679.563980718767198,100017.784395292532281
,SUBNEIGHBOURHOOD PARK,841.062216998888630,14479.287030828803836
,SUBNEIGHBOURHOOD PARK,675.612236605683961,11259.467975324971121
,SUBNEIGHBOURHOOD PARK,499.775490878852736,5206.077419116415513
CHINOOK STABLES DEPOT,PARKS DEPOT,614.156625243738063,21144.289769608159986
,SUBNEIGHBOURHOOD PARK,579.966250845842524,6665.168512331545571
,COMMUNITY PARK,1634.425000273844262,55886.789715626997349
,SUBNEIGHBOURHOOD PARK,1026.342721598779917,8784.743529265018879
,SUBNEIGHBOURHOOD PARK,903.241745548179779,13487.585177984014081
SIGNAL HILL LIBRARY,SUBNEIGHBOURHOOD PARK,493.114919842398137,8745.479110813121224
,SUBNEIGHBOURHOOD PARK,742.551698647032481,6657.835498865003501
CRANSTON ELEM,NEIGHBOURHOOD PARK,1058.231218464548192,49202.112954713607905
,SUBNEIGHBOURHOOD PARK,310.489861165317052,3476.922497085842679
,SUBNEIGHBOURHOOD PARK,418.572028694015387,10781.774389041991526
,NEIGHBOURHOOD PARK,2047.617624484630824,41305.030650823544420
,NON-PARK,63.407740285515608,30.610450591898342
,NEIGHBOURHOOD PARK,955.763239169791063,36303.589505093717889
,SUBNEIGHBOURHOOD PARK,430.871168159344279,4023.968300679446656
,NEIGHBOURHOOD PARK,1286.713003803756465,39099.771736883281847
,SUBNEIGHBOURHOOD PARK,307.807776019652010,4864.400477864724962
,SUBNEIGHBOURHOOD PARK,574.846801441461025,5269.494148352342563
,SUBNEIGHBOURHOOD PARK,421.468563435997623,7861.249534362574195
,LINEAR PARK,978.183594913309435,4390.109636809653239
,SUBNEIGHBOURHOOD PARK,528.387747677410175,15546.898538458139228
,SUBNEIGHBOURHOOD PARK,224.126094359802323,2954.420017216619271
,DISTRICT PARK,3869.399746633144332,143696.720908364659408
,SUBNEIGHBOURHOOD PARK,200.079866554373524,2575.349310428567151
,SUBNEIGHBOURHOOD PARK,1030.454684826674111,12240.933875814052954
,SUBNEIGHBOURHOOD PARK,202.325104544492689,2631.776296651857592
,SUBNEIGHBOURHOOD PARK,399.302949916980651,9450.499253104953823
,DISTRICT PARK,5812.192454195991559,178769.370138650119770
,SUBNEIGHBOURHOOD PARK,428.891055806894826,12310.271600041736747
,SUBNEIGHBOURHOOD PARK,496.348139473164395,15013.231369445835298
,SUBNEIGHBOURHOOD PARK,694.019411808022255,15249.497145278366588
,SUBNEIGHBOURHOOD PARK,784.217150931580818,4474.696462192237959
,SUBNEIGHBOURHOOD PARK,344.375454479936366,7045.160528531432647
,SUBNEIGHBOURHOOD PARK,538.328060680345516,11384.579636336284238
,SUBNEIGHBOURHOOD PARK,627.275383021959669,5889.642065501745492
,NEIGHBOURHOOD PARK,1229.547103083129514,42702.625111426932563
BANFF TRAIL ELEM,NEIGHBOURHOOD PARK,738.782473057685593,24666.426783409035124
,LINEAR PARK,116.536959462518624,584.303559002418410
ECOLE SAINTE MARGUERITE BOURGEOYS; LA CITE DES ROCHEUSES,DISTRICT PARK,1109.530313137421672,60646.835129075610894
,LINEAR PARK,765.927233825340409,4830.746683979586123
,COMMUNITY PARK,134.507668372202858,1123.119918626072831
,SUBNEIGHBOURHOOD PARK,345.838475589477298,3345.886865881060203
,NON-PARK,379.610143777000587,1118.379108679525189
,SUBNEIGHBOURHOOD PARK,200.738242336980647,2353.288784844391103
,COMMUNITY PARK,1589.312324528184035,79932.869090644438984
,NEIGHBOURHOOD PARK,1630.414921426792262,37711.237061818457732
,SUBNEIGHBOURHOOD PARK,127.679834557867366,655.483817434099819
ST HENRY ELEM SCHOOL,NEIGHBOURHOOD PARK,726.456277383676820,32745.997422918640950
,NEIGHBOURHOOD PARK,803.913269173001709,33838.256968049419811
MCKENZIE LAKE SCHOOL; MCKENZIE LAKE COMMUNITY ASSOC,COMMUNITY PARK,1615.576412341081777,113633.641045130163548
,SUBNEIGHBOURHOOD PARK,52.935269877085972,217.372156603680054
,SUBNEIGHBOURHOOD PARK,138.391833970023526,1201.937573835113426
,SUBNEIGHBOURHOOD PARK,254.008430634833132,3924.409432052920238
,SUBNEIGHBOURHOOD PARK,208.148711026181616,2537.834840782857555
,SUBNEIGHBOURHOOD PARK,474.912403418361066,2651.707182791569721
,SUBNEIGHBOURHOOD PARK,143.698295299829823,1282.829257857725224
,SUBNEIGHBOURHOOD PARK,202.828088047065705,880.328464349179626
,SUBNEIGHBOURHOOD PARK,212.879317289853702,2124.655980468529833
,NEIGHBOURHOOD PARK,647.898056005598960,25433.708698931648541
,SUBNEIGHBOURHOOD PARK,165.182764730678599,1497.827419122810170
,SUBNEIGHBOURHOOD PARK,182.501658579643532,2093.621344235107699
,SUBNEIGHBOURHOOD PARK,216.146438804552531,1986.946383907565860
,SUBNEIGHBOURHOOD PARK,139.820742379994527,1325.229264352955624
,SUBNEIGHBOURHOOD PARK,127.957672274286551,1004.216473037524338
,SUBNEIGHBOURHOOD PARK,116.168897909936689,689.663578385334290
,SUBNEIGHBOURHOOD PARK,98.317195723429393,629.603887793932699
,SUBNEIGHBOURHOOD PARK,204.376835314179289,2263.295525570723839
,SUBNEIGHBOURHOOD PARK,202.255651742919696,2515.372643769914703
,DISTRICT PARK,1514.218577105563782,130923.468223639109056
,SUBNEIGHBOURHOOD PARK,190.914436769309020,2272.922906189708556
,SUBNEIGHBOURHOOD PARK,154.298729481556592,1523.247157695395799
GLENBROOK ELEM,NEIGHBOURHOOD PARK,923.416890581561347,41892.500921546918107
,NON-PARK,1007.049448228071924,22435.292340854270151
,NEIGHBOURHOOD PARK,940.967435778962681,33182.976863175215840
,SUBNEIGHBOURHOOD PARK,226.375871995680029,2940.277049468776568
,NON-PARK,796.211322797186654,2386.062468746469676
DON BOSCO ELEM SCHOOL,COMMUNITY PARK,1108.248450235836572,70811.733680341494619
,LINEAR PARK,857.087764198031323,3949.341487687457175
BUFFALO RUBBING STONE ELEM,NEIGHBOURHOOD PARK,880.925936321253175,37632.542735606970382
,NEIGHBOURHOOD PARK,740.201542384697518,32252.870710469625919
PANORAMA HILLS ELEM,COMMUNITY PARK,1342.701449478192671,56513.818944344689953
,SUBNEIGHBOURHOOD PARK,521.705650232631569,2914.406817382986446
,NEIGHBOURHOOD PARK,1512.272180605541280,47096.278471561185142
,DISTRICT PARK,1146.339731117879637,72866.456389034254244
,SUBNEIGHBOURHOOD PARK,197.135015351707153,1223.162915270265785
,NEIGHBOURHOOD PARK,754.528578551130863,28680.585052214162715
,SUBNEIGHBOURHOOD PARK,165.491746579400399,1669.969776538521046
,NEIGHBOURHOOD PARK,803.050701290132224,24059.805780056249205
ST JOHN HENRY NEWMAN ELEM & JR HIGH,NEIGHBOURHOOD PARK,864.522383257451111,41865.517907024252054
,NEIGHBOURHOOD PARK,2294.011351153101259,36867.118374267578474
,COMMUNITY PARK,1708.872214371208656,61614.692971470649354
,SUBNEIGHBOURHOOD PARK,111.214583335723944,624.811967783939394
,SUBNEIGHBOURHOOD PARK,153.839607423452378,1388.701536341852716
COLONEL WALKER COMMUNITY SCHOOL,NEIGHBOURHOOD PARK,705.257876374131683,26968.545058730593155
,SUBNEIGHBOURHOOD PARK,164.580834754385450,1580.084575071834479
,SUBNEIGHBOURHOOD PARK,189.456773413975924,2172.450789335062836
,SUBNEIGHBOURHOOD PARK,180.541640662722841,1958.777365121074581
,SUBNEIGHBOURHOOD PARK,195.992243276603205,2292.214595631891825
,SUBNEIGHBOURHOOD PARK,189.631372391242792,2205.827109472559641
,SUBNEIGHBOURHOOD PARK,178.131271473141823,2004.378065271681407
ST JOHN XXIII ELEM & JR HIGH,NEIGHBOURHOOD PARK,741.201673165128113,33340.743676540318120
,COMMUNITY PARK,2657.355753154854483,66664.723726958793122
,SUBNEIGHBOURHOOD PARK,180.539499311404654,2100.875446136700702
,SUBNEIGHBOURHOOD PARK,214.457819390477624,2487.242635885709205
,SUBNEIGHBOURHOOD PARK,231.669049849853792,2150.420157645201016
,SUBNEIGHBOURHOOD PARK,199.696791643042474,2329.658507676275349
,SUBNEIGHBOURHOOD PARK,287.036670572366404,3394.639217409696812
,NEIGHBOURHOOD PARK,2769.743289360996187,42657.456680988500011
,COMMUNITY PARK,2012.083925643034945,94696.847373796714237
CATHERINE NICHOLS GUNN ELEM,NEIGHBOURHOOD PARK,859.732913109026299,40362.962077881675214
,SUBNEIGHBOURHOOD PARK,195.799427464177995,2350.901778903329159
,SUBNEIGHBOURHOOD PARK,257.510747748885080,3721.358004992621773
,LINEAR PARK,115.491098202041144,631.868938190916310
,SUBNEIGHBOURHOOD PARK,338.237088963022359,2706.865709021081329
MAYLAND HEIGHTS ELEMENTARY SCHOOL,COMMUNITY PARK,992.985851115726064,58657.109218822522962
,SUBNEIGHBOURHOOD PARK,239.263042540668209,1114.416512778661172
,SUBNEIGHBOURHOOD PARK,153.505278185237216,1458.517394475363062
HENRY WISE WOOD HIGH SCHOOL; CHINOOK PARK ELEM,COMMUNITY PARK,1406.963849721538509,100850.207118139005615
,SUBNEIGHBOURHOOD PARK,248.069267534805448,1697.823160134048521
,NEIGHBOURHOOD PARK,1846.501913220567985,40061.006621529013501
KILLARNEY SWIMMING POOL AND PARK,NEIGHBOURHOOD PARK,865.096583482694882,34941.682196854788344
,SUBNEIGHBOURHOOD PARK,239.857881440844835,3508.906439841197425
,NEIGHBOURHOOD PARK,2942.508582127454702,27370.875127445018734
,SUBNEIGHBOURHOOD PARK,194.659782707722854,2244.433773086294423
,SUBNEIGHBOURHOOD PARK,177.431993523391526,1970.349018624632663
,SUBNEIGHBOURHOOD PARK,165.562049889712341,1630.283090030879066
,SUBNEIGHBOURHOOD PARK,229.856954218098053,3139.351714580292992
,SUBNEIGHBOURHOOD PARK,112.058678170448545,580.527162116815362
ST MARY'S PARK,SUBNEIGHBOURHOOD PARK,155.371233761605737,756.551561522380894
,SUBNEIGHBOURHOOD PARK,202.442486782008842,2468.372330518682247
,LINEAR PARK,176.033280667024371,779.222819604677397
,SUBNEIGHBOURHOOD PARK,225.000568984297473,1353.377490169654493
,SUBNEIGHBOURHOOD PARK,226.866641183022239,1050.367715806138676
,SUBNEIGHBOURHOOD PARK,224.330560432606831,2691.393032154888715
,SUBNEIGHBOURHOOD PARK,200.035579358373042,2283.119632774120419
,SUBNEIGHBOURHOOD PARK,306.772206875313429,3961.329706497589996
,SUBNEIGHBOURHOOD PARK,188.570142311972205,1771.790232185670220
,SUBNEIGHBOURHOOD PARK,190.377791273386435,2365.973358971994458
WEST DOVER ELEM; DOVER COMMUNITY ASSOC.,NEIGHBOURHOOD PARK,884.562347018390028,46989.134102105592319
,SUBNEIGHBOURHOOD PARK,210.555000480237624,2078.224618759807981
,SUBNEIGHBOURHOOD PARK,199.257746326632883,1934.213242023982730
,COMMUNITY PARK,1165.733943622002698,52240.759257802419597
,SUBNEIGHBOURHOOD PARK,203.319755665916404,2390.117114041362584
,COMMUNITY PARK,2275.826852356951804,87908.291516054581734
,SUBNEIGHBOURHOOD PARK,254.746568922040467,1982.651310160211779
,SUBNEIGHBOURHOOD PARK,252.108389215095059,3681.762824537894630
INGLEWOOD LAWN BOWLING,SUBNEIGHBOURHOOD PARK,228.664033646889806,3117.041661228077373
,SUBNEIGHBOURHOOD PARK,165.468353581328131,1506.865812481080866
,SUBNEIGHBOURHOOD PARK,198.983390704721273,2186.442847022904971
,SUBNEIGHBOURHOOD PARK,197.340511362336628,2251.647438095359121
,SUBNEIGHBOURHOOD PARK,168.785927186067255,1349.705132322113968
,SUBNEIGHBOURHOOD PARK,174.243899953351928,1993.858803082572422
,SUBNEIGHBOURHOOD PARK,216.983626402770483,2242.383147351858497
,NEIGHBOURHOOD PARK,1300.066051200220500,40686.042437949960004
